state,county,agegrp,tot_pop,tot_male,tot_female,wac_male,wac_female,bac_male,bac_female,h_male,h_female
47,167,12,4492,2164,2328,1747,1844,400,449,38,34
47,167,13,3982,1886,2096,1519,1662,346,384,30,26
47,167,14,3167,1511,1656,1249,1362,254,254,13,9
47,167,15,2545,1164,1381,1014,1143,135,208,7,20
47,167,16,1669,772,897,703,778,61,104,8,6
47,167,17,955,376,579,323,495,50,75,3,1
47,167,18,853,328,525,286,414,40,105,5,0
47,169,0,11284,6642,4642,5711,4158,947,484,144,140
47,169,1,588,296,292,279,268,40,39,11,13
47,169,2,573,299,274,275,248,40,37,11,17
47,169,3,566,286,280,265,253,26,39,12,18
47,169,4,749,524,225,497,196,25,30,18,14
47,169,5,806,546,260,511,230,34,31,11,8
47,169,6,1201,898,303,765,275,133,22,7,13
47,169,7,1228,765,463,736,433,20,20,11,4
47,169,8,925,664,261,529,234,132,24,7,7
47,169,9,518,256,262,225,238,30,19,9,13
47,169,10,771,471,300,248,276,218,19,15,13
47,169,11,688,367,321,257,282,112,36,12,5
47,169,12,630,315,315,292,279,24,33,8,5
47,169,13,578,278,300,237,252,39,47,6,3
47,169,14,498,229,269,196,231,31,38,2,3
47,169,15,404,193,211,171,192,17,19,1,3
47,169,16,279,150,129,136,118,12,10,1,0
47,169,17,150,57,93,49,85,8,5,1,1
47,169,18,132,48,84,43,68,6,16,1,0
47,171,0,17883,8849,9034,8706,8926,106,76,532,448
47,171,1,813,416,397,409,387,11,15,37,62
47,171,2,881,435,446,422,439,18,12,58,44
47,171,3,980,540,440,530,431,6,11,42,36
47,171,4,997,513,484,503,475,8,8,55,60
47,171,5,939,476,463,456,458,5,5,58,46
47,171,6,1035,541,494,519,488,8,6,58,30
47,171,7,919,450,469,439,469,7,1,36,27
47,171,8,980,517,463,508,454,8,5,40,22
47,171,9,994,512,482,507,475,5,2,49,27
47,171,10,1165,585,580,581,570,5,1,23,21
47,171,11,1227,606,621,602,613,4,1,24,18
47,171,12,1369,668,701,662,695,4,0,15,16
47,171,13,1420,682,738,672,727,3,3,11,14
47,171,14,1233,607,626,600,623,2,0,11,11
47,171,15,1093,507,586,506,583,5,1,9,6
47,171,16,779,364,415,363,413,1,2,5,3
47,171,17,557,259,298,256,296,4,1,0,2
47,171,18,502,171,331,171,330,2,2,1,3
47,173,0,19972,9895,10077,9767,9937,80,91,191,181
47,173,1,1099,558,541,549,531,11,22,14,11
47,173,2,1114,575,539,565,525,8,10,21,23
47,173,3,1315,628,687,617,679,10,10,11,15
47,173,4,1147,623,524,610,517,8,5,23,15
47,173,5,1044,547,497,539,486,8,3,12,14
47,173,6,1234,624,610,613,599,6,10,16,12
47,173,7,1188,580,608,574,601,5,2,11,8
47,173,8,1106,537,569,531,566,2,5,14,12
47,173,9,1190,618,572,609,560,7,5,15,20
47,173,10,1276,622,654,615,648,7,3,12,8
47,173,11,1454,709,745,700,734,4,2,9,8
47,173,12,1624,820,804,816,793,0,3,9,4
47,173,13,1466,711,755,709,747,1,4,9,13
47,173,14,1247,622,625,617,620,0,1,8,3
47,173,15,1036,533,503,522,497,2,3,6,4
47,173,16,728,333,395,327,392,1,0,1,6
47,173,17,372,153,219,153,216,0,2,0,2
47,173,18,332,102,230,101,226,0,1,0,3
47,175,0,5872,2961,2911,2914,2861,40,48,58,61
47,175,1,334,186,148,182,145,6,6,9,4
47,175,2,309,153,156,151,153,5,9,4,5
47,175,3,317,170,147,170,142,1,3,4,3
47,175,4,303,157,146,156,143,1,1,1,4
47,175,5,301,166,135,162,133,1,3,6,3
47,175,6,321,168,153,166,152,3,3,2,11
47,175,7,279,154,125,150,122,1,4,6,3
47,175,8,285,142,143,140,143,2,2,4,2
47,175,9,349,181,168,179,166,3,2,0,4
47,175,10,391,192,199,190,196,1,2,7,5
47,175,11,405,206,199,203,195,2,3,3,2
47,175,12,412,200,212,195,207,3,3,3,6
47,175,13,491,243,248,237,243,5,1,1,3
47,175,14,476,229,247,224,242,3,2,4,3
47,175,15,405,193,212,189,209,1,1,3,1
47,175,16,246,120,126,119,123,2,3,0,2
47,175,17,150,63,87,63,87,0,0,0,0
47,175,18,98,38,60,38,60,0,0,1,0
47,177,0,41277,20508,20769,19327,19736,1019,944,2304,1591
47,177,1,2440,1254,1186,1169,1126,87,89,166,168
47,177,2,2611,1312,1299,1224,1209,109,111,201,213
47,177,3,2818,1434,1384,1352,1326,97,95,248,218
47,177,4,2642,1398,1244,1318,1176,82,80,229,192
47,177,5,2265,1200,1065,1128,1010,70,52,194,125
47,177,6,2595,1357,1238,1273,1175,69,52,199,95
47,177,7,2479,1224,1255,1134,1172,65,46,181,90
47,177,8,2533,1232,1301,1140,1230,65,47,171,104
47,177,9,2676,1417,1259,1334,1199,64,45,245,98
47,177,10,2670,1355,1315,1272,1252,62,44,136,94
47,177,11,2598,1333,1265,1236,1212,70,37,97,69
47,177,12,2855,1428,1427,1358,1347,56,63,93,46
47,177,13,2703,1298,1405,1240,1339,34,50,64,30
47,177,14,2302,1066,1236,1020,1180,36,47,31,15
47,177,15,1982,906,1076,887,1041,17,28,25,11
47,177,16,1439,639,800,614,762,21,31,10,9
47,177,17,893,379,514,368,497,11,12,4,7
47,177,18,776,276,500,260,483,4,15,10,7
47,179,0,129375,63205,66170,58759,61878,3705,3532,2418,2268
47,179,1,6344,3295,3049,3040,2789,298,303,256,232
47,179,2,6668,3342,3326,3081,3048,275,306,247,238
47,179,3,7102,3654,3448,3374,3181,312,310,243,256
47,179,4,8347,4093,4254,3753,3861,327,343,171,209
47,179,5,11591,5643,5948,5108,5409,522,448,232,223
47,179,6,9055,4551,4504,4161,4147,302,291,209,180
47,179,7,7379,3675,3704,3366,3403,208,233,181,143
47,179,8,7356,3608,3748,3328,3492,205,161,185,156
47,179,9,7395,3655,3740,3375,3469,196,173,158,136
47,179,10,8422,4179,4243,3896,3983,186,153,157,127
47,179,11,8263,4159,4104,3875,3914,214,123,116,100
47,179,12,8641,4219,4422,3951,4211,208,162,85,87
47,179,13,8537,4078,4459,3814,4230,195,172,55,51
47,179,14,7552,3678,3874,3504,3708,101,119,40,37
47,179,15,6553,3004,3549,2894,3400,72,106,25,18
47,179,16,4657,2159,2498,2094,2420,43,61,26,28
47,179,17,2870,1234,1636,1195,1585,25,39,19,18
47,179,18,2643,979,1664,950,1628,16,29,13,29
47,181,0,16673,9233,7440,8123,7302,1081,113,229,133
47,181,1,678,344,334,341,329,8,9,5,10
47,181,2,731,385,346,375,336,14,18,18,7
47,181,3,834,432,402,419,391,13,11,13,21
47,181,4,844,456,388,419,375,34,9,14,11
47,181,5,970,633,337,494,329,134,8,15,13
47,181,6,1311,882,429,664,423,215,5,33,9
47,181,7,1124,745,379,553,370,185,6,25,8
47,181,8,1093,686,407,546,398,136,8,30,10
47,181,9,1089,669,420,544,413,124,1,21,6
47,181,10,1182,703,479,602,472,101,2,15,8
47,181,11,1216,648,568,588,548,58,14,8,6
47,181,12,1197,608,589,568,581,32,3,7,7
47,181,13,1089,556,533,542,525,13,5,7,3
47,181,14,1000,477,523,466,521,9,2,6,4
47,181,15,882,427,455,426,450,0,6,6,2
47,181,16,597,265,332,261,329,3,1,2,0
47,181,17,437,185,252,185,249,0,2,2,2
47,181,18,399,132,267,130,263,2,3,2,6
47,183,0,33328,16277,17051,14715,15445,1412,1483,494,486
47,183,1,1719,894,825,805,730,107,106,58,59
47,183,2,1790,936,854,842,786,116,95,41,44
47,183,3,1791,927,864,822,795,117,87,50,58
47,183,4,2502,1204,1298,1055,1106,139,172,42,43
47,183,5,3838,1908,1930,1652,1621,206,281,49,70
47,183,6,2129,1126,1003,967,888,137,103,41,34
47,183,7,1658,858,800,752,734,88,62,31,34
47,183,8,1735,834,901,745,833,76,56,41,26
47,183,9,1716,848,868,780,791,51,57,34,37
47,183,10,1871,900,971,823,880,64,77,19,14
47,183,11,2019,1008,1011,934,922,61,67,24,12
47,183,12,2141,1032,1109,952,1011,65,77,20,23
47,183,13,2075,1003,1072,938,991,56,77,15,8
47,183,14,1936,937,999,861,934,63,56,7,6
47,183,15,1641,757,884,732,840,23,40,8,9
47,183,16,1178,517,661,496,628,19,27,5,1
47,183,17,766,324,442,310,420,11,23,5,2
47,183,18,823,264,559,249,535,13,20,4,6
47,185,0,27345,13386,13959,12937,13612,402,320,403,370
47,185,1,1596,815,781,793,766,35,44,37,30
47,185,2,1646,863,783,827,761,34,23,55,44
47,185,3,1669,829,840,802,819,35,34,34,36
47,185,4,1603,815,788,778,767,41,25,34,32
47,185,5,1393,718,675,684,650,39,31,23,26
47,185,6,1716,881,835,840,819,33,11,38,31
47,185,7,1564,804,760,782,744,16,14,40,41
47,185,8,1513,746,767,725,752,13,8,39,25
47,185,9,1592,772,820,734,795,32,16,17,17
47,185,10,1704,842,862,804,838,35,17,19,25
47,185,11,1848,903,945,874,927,22,14,25,12
47,185,12,1988,983,1005,955,983,16,13,8,16
47,185,13,1898,896,1002,870,974,15,18,15,13
47,185,14,1767,829,938,810,909,15,19,5,3
47,185,15,1469,709,760,692,743,13,12,3,8
47,185,16,1062,475,587,469,576,5,8,3,5
47,185,17,648,272,376,269,368,1,6,4,3
47,185,18,669,234,435,229,421,2,7,4,3
47,187,0,238412,117098,121314,105200,109300,6058,6195,5896,5829
47,187,1,14028,7202,6826,6404,6052,456,424,552,501
47,187,2,17381,8987,8394,8027,7470,512,532,548,602
47,187,3,20185,10196,9989,9202,9020,574,577,629,635
47,187,4,18485,9411,9074,8644,8170,522,502,706,552
47,187,5,12491,6432,6059,5794,5466,453,357,433,358
47,187,6,10268,5141,5127,4419,4541,379,301,281,323
47,187,7,12096,5723,6373,4797,5548,321,287,357,338
47,187,8,16616,7976,8640,6797,7552,388,404,430,476
47,187,9,17957,8666,9291,7491,8092,410,410,495,522
47,187,10,18919,9342,9577,8390,8575,445,460,481,434
47,187,11,17147,8424,8723,7674,7989,368,391,314,359
47,187,12,16276,7871,8405,7227,7719,371,423,249,229
47,187,13,14374,6956,7418,6481,6820,302,368,167,193
47,187,14,11110,5335,5775,4965,5364,243,278,108,112
47,187,15,8757,4162,4595,3909,4278,157,212,64,74
47,187,16,5457,2531,2926,2389,2757,81,122,30,52
47,187,17,3372,1410,1962,1332,1840,35,74,24,32
47,187,18,3493,1333,2160,1258,2047,41,73,28,37
47,189,0,144657,71178,73479,64095,66111,6017,6301,3543,3177
47,189,1,8652,4414,4238,3928,3757,487,504,368,394
47,189,2,9386,4793,4593,4270,4093,512,519,367,352
47,189,3,9940,5109,4831,4583,4316,528,548,419,354
47,189,4,9210,4876,4334,4324,3860,536,476,394,253
47,189,5,7544,3951,3593,3478,3188,481,400,238,205
47,189,6,8374,4129,4245,3623,3696,444,448,241,252
47,189,7,9006,4256,4750,3723,4184,388,404,229,233
47,189,8,10181,4935,5246,4355,4641,361,436,292,263
47,189,9,9790,4851,4939,4284,4356,406,434,271,217
47,189,10,10269,5156,5113,4626,4600,411,375,233,208
47,189,11,9851,4910,4941,4472,4481,345,370,159,130
47,189,12,10305,5001,5304,4583,4854,344,366,119,98
47,189,13,8963,4295,4668,3991,4306,259,286,84,67
47,189,14,7914,3714,4200,3452,3869,211,256,50,76
47,189,15,6451,3037,3414,2846,3163,156,217,25,32
47,189,16,4272,1922,2350,1818,2203,81,113,19,16
47,189,17,2555,1132,1423,1070,1332,51,78,20,17
47,189,18,1994,697,1297,669,1212,16,71,15,10
48,1,0,57735,35474,22261,25424,18503,9627,3573,7020,3490
48,1,1,2948,1516,1432,1210,1122,329,335,376,379
48,1,2,2968,1568,1400,1291,1182,298,247,368,341
48,1,3,3142,1641,1501,1380,1235,286,287,440,359
48,1,4,3029,1676,1353,1358,1092,304,262,448,312
48,1,5,3393,2191,1202,1542,965,625,232,615,298
48,1,6,4465,3168,1297,2039,1053,1085,217,888,252
48,1,7,4785,3529,1256,2208,996,1263,238,935,222
48,1,8,4713,3410,1303,2108,1065,1222,208,773,213
48,1,9,4650,3373,1277,2136,1065,1172,182,684,250
48,1,10,4459,3098,1361,1981,1127,1045,207,528,246
48,1,11,3766,2463,1303,1690,1069,746,203,354,148
48,1,12,3514,2090,1424,1558,1197,507,199,233,147
48,1,13,3245,1705,1540,1365,1301,309,214,145,107
48,1,14,2813,1420,1393,1219,1204,175,177,107,81
48,1,15,2289,1102,1187,978,1088,113,93,58,55
48,1,16,1722,785,937,717,805,64,126,43,39
48,1,17,982,399,583,350,520,43,58,16,16
48,1,18,852,340,512,294,417,41,88,9,25
48,3,0,18705,9568,9137,9137,8763,272,230,5508,5082
48,3,1,1580,808,772,775,743,31,23,522,497
48,3,2,1664,846,818,808,784,21,34,538,533
48,3,3,1649,867,782,834,751,33,30,518,498
48,3,4,1430,713,717,680,674,29,27,447,491
48,3,5,1173,627,546,593,520,17,19,423,366
48,3,6,1411,769,642,730,626,23,10,498,375
48,3,7,1411,736,675,707,650,19,16,457,381
48,3,8,1445,754,691,712,660,27,12,433,385
48,3,9,1104,574,530,554,506,7,12,343,304
48,3,10,1067,541,526,519,516,13,8,304,295
48,3,11,993,502,491,478,465,12,11,266,267
48,3,12,1068,562,506,539,494,12,2,275,208
48,3,13,877,441,436,423,419,8,8,179,177
48,3,14,594,300,294,282,273,9,7,114,101
48,3,15,483,222,261,206,249,6,3,92,88
48,3,16,324,150,174,146,165,3,6,48,46
48,3,17,224,72,152,69,150,1,0,30,41
48,3,18,208,84,124,82,118,1,2,21,29
48,5,0,86715,42353,44362,35048,36337,6773,7483,10020,9680
48,5,1,5787,2959,2828,2417,2282,563,572,943,911
48,5,2,6118,3083,3035,2531,2478,543,575,1014,1012
48,5,3,6423,3262,3161,2642,2587,616,570,1045,1063
48,5,4,5909,2984,2925,2394,2372,570,536,930,948
48,5,5,5417,2716,2701,2227,2116,475,543,861,798
48,5,6,5755,2793,2962,2217,2326,525,598,786,739
48,5,7,5400,2644,2756,2153,2182,443,522,687,649
48,5,8,5231,2487,2744,2086,2234,372,462,651,643
48,5,9,4939,2404,2535,1946,2060,407,419,577,629
48,5,10,5273,2611,2662,2166,2145,404,467,600,534
48,5,11,5276,2615,2661,2144,2160,424,441,503,495
48,5,12,5575,2881,2694,2350,2254,470,402,499,383
48,5,13,5190,2506,2684,2119,2198,354,440,343,296
48,5,14,4421,2090,2331,1822,1985,225,315,252,214
48,5,15,3822,1668,2154,1480,1837,159,259,126,162
48,5,16,2618,1199,1419,1059,1265,117,136,104,99
48,5,17,1824,780,1044,690,920,68,113,47,49
48,5,18,1737,671,1066,605,936,38,113,52,56
48,7,0,23510,11633,11877,10963,11289,321,233,3384,3176
48,7,1,1098,586,512,551,487,29,20,261,237
48,7,2,1154,617,537,577,511,33,17,299,239
48,7,3,1201,612,589,574,546,24,31,278,243
48,7,4,1135,598,537,557,506,20,16,252,245
48,7,5,1096,586,510,547,474,24,13,273,222
48,7,6,1138,572,566,535,534,11,17,247,206
48,7,7,1093,556,537,517,501,20,13,205,183
48,7,8,1193,602,591,562,557,18,13,233,211
48,7,9,1053,537,516,497,490,22,5,208,182
48,7,10,1292,616,676,585,632,17,11,176,203
48,7,11,1396,673,723,616,685,23,13,188,169
48,7,12,1831,849,982,789,943,20,12,200,224
48,7,13,2039,975,1064,927,1018,20,12,184,165
48,7,14,1890,877,1013,830,962,18,14,127,140
48,7,15,1841,912,929,877,897,9,11,112,115
48,7,16,1527,735,792,719,764,5,7,67,83
48,7,17,852,401,451,383,439,6,6,46,64
48,7,18,681,329,352,320,343,2,2,28,45
48,9,0,8553,4186,4367,4047,4217,78,75,364,335
48,9,1,456,211,245,203,234,6,9,26,34
48,9,2,483,247,236,242,228,2,6,28,36
48,9,3,563,274,289,265,280,8,11,32,39
48,9,4,527,282,245,270,231,11,9,40,33
48,9,5,469,247,222,232,211,11,2,27,24
48,9,6,448,245,203,232,194,5,4,45,22
48,9,7,470,217,253,212,248,3,1,31,21
48,9,8,486,267,219,253,208,6,4,25,15
48,9,9,452,216,236,212,218,1,8,12,15
48,9,10,517,230,287,224,278,6,1,20,27
48,9,11,600,309,291,294,283,8,5,19,12
48,9,12,719,344,375,338,370,3,2,18,25
48,9,13,686,323,363,311,351,3,7,21,9
48,9,14,518,237,281,233,272,1,3,6,4
48,9,15,423,197,226,191,222,2,0,5,1
48,9,16,346,161,185,159,182,1,2,4,8
48,9,17,217,99,118,97,115,1,1,2,5
48,9,18,173,80,93,79,92,0,0,3,5
48,11,0,1887,923,964,898,935,18,12,86,87
48,11,1,111,55,56,53,54,1,0,7,8
48,11,2,133,68,65,66,62,3,2,8,11
48,11,3,120,63,57,61,54,1,2,9,2
48,11,4,98,45,53,44,52,2,1,7,10
48,11,5,78,38,40,36,39,2,0,3,6
48,11,6,89,48,41,44,39,3,1,6,4
48,11,7,76,35,41,35,38,0,1,2,3
48,11,8,119,57,62,54,60,2,1,4,3
48,11,9,125,64,61,62,60,1,1,4,5
48,11,10,108,54,54,54,53,1,1,11,11
48,11,11,87,49,38,49,37,0,0,5,3
48,11,12,128,52,76,50,76,0,0,5,3
48,11,13,145,74,71,72,70,0,1,5,5
48,11,14,137,76,61,75,60,0,0,3,3
48,11,15,134,67,67,65,62,2,1,5,6
48,11,16,82,36,46,36,46,0,0,2,2
48,11,17,73,31,42,31,40,0,0,0,2
48,11,18,44,11,33,11,33,0,0,0,0
48,13,0,51153,25474,25679,24525,24826,465,410,16728,16435
48,13,1,3700,1884,1816,1815,1750,47,38,1357,1297
48,13,2,3948,1991,1957,1921,1871,46,54,1420,1394
48,13,3,3939,2035,1904,1948,1829,42,41,1486,1363
48,13,4,3691,1890,1801,1817,1741,36,39,1369,1290
48,13,5,3171,1605,1566,1550,1513,32,36,1184,1134
48,13,6,3299,1640,1659,1580,1591,27,34,1144,1095
48,13,7,3361,1745,1616,1671,1567,38,19,1185,1088
48,13,8,3434,1703,1731,1642,1669,30,23,1143,1153
48,13,9,3096,1572,1524,1511,1472,35,21,1033,1016
48,13,10,3096,1534,1562,1484,1510,17,19,971,1023
48,13,11,2879,1468,1411,1400,1376,39,17,911,885
48,13,12,3107,1504,1603,1446,1558,20,14,913,937
48,13,13,2827,1358,1469,1311,1427,17,15,796,798
48,13,14,2453,1221,1232,1172,1204,12,13,660,612
48,13,15,2028,977,1051,944,1026,15,12,496,535
48,13,16,1434,677,757,660,726,5,9,326,361
48,13,17,863,376,487,367,474,3,5,207,243
48,13,18,827,294,533,286,522,4,1,127,211
48,15,0,30032,14931,15101,13297,13412,1493,1559,4256,4099
48,15,1,1753,911,842,802,736,127,121,379,347
48,15,2,2034,1029,1005,915,877,117,135,426,416
48,15,3,2163,1088,1075,968,960,114,119,435,470
48,15,4,1889,961,928,861,803,107,121,349,363
48,15,5,1633,818,815,714,699,96,110,307,322
48,15,6,1794,907,887,762,771,138,105,342,320
48,15,7,1618,789,829,684,737,90,72,290,286
48,15,8,1710,847,863,737,766,91,85,311,277
48,15,9,1665,839,826,732,740,83,74,250,232
48,15,10,1723,849,874,766,775,67,83,268,241
48,15,11,1834,927,907,804,791,109,95,215,206
48,15,12,2031,1011,1020,895,904,93,102,217,184
48,15,13,2252,1137,1115,1018,1013,106,89,177,163
48,15,14,1906,940,966,872,882,57,74,111,99
48,15,15,1580,756,824,716,762,33,58,78,73
48,15,16,1214,605,609,570,554,31,51,49,47
48,15,17,598,277,321,261,288,15,27,21,22
48,15,18,635,240,395,220,354,19,38,31,31
48,17,0,7000,3516,3484,3262,3274,107,80,2273,2208
48,17,1,573,289,284,264,262,11,12,193,194
48,17,2,555,275,280,256,250,12,15,205,206
48,17,3,656,330,326,297,307,10,15,261,239
48,17,4,583,277,306,260,290,4,2,219,248
48,17,5,452,239,213,222,195,10,6,178,168
48,17,6,399,212,187,195,173,6,6,159,144
48,17,7,404,199,205,178,190,7,4,129,132
48,17,8,405,209,196,195,185,8,3,144,127
48,17,9,440,226,214,213,203,7,1,158,155
48,17,10,365,171,194,157,181,3,1,126,138
48,17,11,362,186,176,171,163,6,4,105,116
48,17,12,383,201,182,192,175,2,2,133,104
48,17,13,387,207,180,190,173,11,2,86,71
48,17,14,330,167,163,159,161,3,1,71,63
48,17,15,219,109,110,104,108,3,1,40,34
48,17,16,207,94,113,91,109,0,1,24,32
48,17,17,150,65,85,63,83,0,1,24,24
48,17,18,130,60,70,55,66,4,3,18,13
48,19,0,23112,11472,11640,11113,11275,181,187,2285,2280
48,19,1,978,492,486,478,461,19,21,159,145
48,19,2,1012,533,479,513,453,12,22,139,123
48,19,3,1131,545,586,525,569,17,13,139,182
48,19,4,1078,577,501,561,485,15,14,170,151
48,19,5,961,496,465,479,446,10,10,153,144
48,19,6,977,517,460,505,446,5,9,136,126
48,19,7,994,505,489,470,470,15,8,140,143
48,19,8,1101,562,539,545,515,4,15,136,118
48,19,9,1108,550,558,529,545,11,8,141,136
48,19,10,1312,652,660,621,636,19,15,165,158
48,19,11,1488,676,812,658,790,9,5,139,164
48,19,12,2206,1041,1165,1006,1130,18,9,162,183
48,19,13,2327,1108,1219,1087,1189,10,18,144,154
48,19,14,2190,1064,1126,1041,1093,5,7,118,128
48,19,15,1825,950,875,916,853,8,7,118,93
48,19,16,1194,590,604,575,591,2,3,48,61
48,19,17,658,339,319,334,307,0,3,39,43
48,19,18,572,275,297,270,296,2,0,39,28
48,21,0,88723,45112,43611,40230,39174,3824,3464,18359,16830
48,21,1,5871,2918,2953,2653,2707,272,224,1570,1668
48,21,2,6100,3126,2974,2822,2657,262,292,1740,1704
48,21,3,6594,3340,3254,2974,2919,313,278,1944,1900
48,21,4,6228,3231,2997,2895,2681,288,265,1845,1719
48,21,5,5240,2798,2442,2465,2172,257,221,1528,1237
48,21,6,5372,2894,2478,2494,2213,314,192,1413,1169
48,21,7,5438,2878,2560,2496,2287,312,176,1292,1063
48,21,8,5448,2827,2621,2466,2302,256,218,1176,1105
48,21,9,5216,2761,2455,2417,2231,246,154,1195,1029
48,21,10,5436,2789,2647,2470,2370,220,204,1091,1025
48,21,11,5586,2795,2791,2445,2486,234,217,938,852
48,21,12,6169,3149,3020,2818,2687,240,249,912,740
48,21,13,6160,3095,3065,2822,2795,214,216,696,591
48,21,14,5014,2482,2532,2276,2298,151,187,430,371
48,21,15,3884,1869,2015,1741,1819,101,151,281,274
48,21,16,2299,1067,1232,981,1129,72,88,139,168
48,21,17,1471,638,833,580,757,42,69,100,110
48,21,18,1197,455,742,415,664,30,63,69,105
48,23,0,3509,1704,1805,1622,1725,75,84,243,254
48,23,1,207,108,99,102,95,8,8,24,21
48,23,2,228,119,109,116,99,4,17,18,19
48,23,3,251,129,122,123,117,8,6,25,31
48,23,4,186,102,84,95,80,5,6,18,15
48,23,5,162,92,70,88,64,7,8,17,16
48,23,6,194,90,104,78,100,10,4,16,19
48,23,7,187,86,101,79,97,7,2,15,10
48,23,8,204,104,100,97,96,2,4,24,19
48,23,9,194,98,96,97,90,0,4,19,17
48,23,10,161,71,90,67,89,3,1,6,14
48,23,11,210,100,110,96,105,4,4,13,12
48,23,12,241,132,109,128,106,3,3,10,15
48,23,13,240,117,123,113,118,3,5,13,19
48,23,14,235,112,123,110,117,2,3,7,8
48,23,15,175,75,100,70,98,4,1,7,4
48,23,16,177,80,97,79,90,0,7,5,7
48,23,17,110,45,65,43,62,2,1,3,5
48,23,18,147,44,103,41,102,3,0,3,3
48,25,0,32565,19825,12740,16922,12150,2684,391,10750,8566
48,25,1,1829,919,910,884,847,40,44,683,691
48,25,2,1872,974,898,932,869,41,35,760,665
48,25,3,1981,1002,979,938,934,50,41,742,740
48,25,4,2104,1152,952,1027,904,118,40,762,739
48,25,5,2671,1893,778,1514,741,364,28,1079,620
48,25,6,2908,2081,827,1715,797,333,24,1113,602
48,25,7,2810,1986,824,1614,774,349,30,1017,563
48,25,8,2720,1919,801,1578,760,325,22,969,565
48,25,9,2278,1589,689,1237,653,333,21,687,471
48,25,10,2184,1497,687,1158,654,325,21,645,474
48,25,11,1841,1154,687,945,667,186,5,543,450
48,25,12,1713,957,756,818,724,118,15,477,448
48,25,13,1563,812,751,748,715,54,24,408,422
48,25,14,1288,629,659,598,636,25,11,312,370
48,25,15,1078,539,539,521,513,10,12,258,271
48,25,16,743,323,420,309,401,8,10,133,216
48,25,17,532,230,302,220,292,4,5,97,144
48,25,18,450,169,281,166,269,1,3,65,115
48,27,0,362924,180296,182628,127062,126243,48824,50273,46772,45988
48,27,1,29887,15072,14815,10541,10143,4707,4810,4688,4515
48,27,2,28465,14324,14141,9984,9742,4453,4548,4616,4488
48,27,3,26648,13683,12965,9300,8760,4449,4300,4407,4229
48,27,4,25277,13063,12214,8919,8231,4013,3947,4076,3835
48,27,5,30729,16955,13774,11968,9392,4587,4174,4628,4096
48,27,6,31979,16651,15328,11187,10183,4940,4682,4326,4098
48,27,7,27965,14029,13936,9721,9305,3746,3991,3892,3624
48,27,8,25911,12694,13217,8758,8797,3333,3690,3609,3658
48,27,9,21762,10739,11023,7339,7408,2947,3055,2956,2989
48,27,10,19800,9546,10254,6501,6876,2605,2793,2247,2412
48,27,11,18221,8859,9362,6191,6254,2300,2533,1884,1884
48,27,12,18831,8719,10112,6192,6991,2216,2583,1696,1889
48,27,13,16915,7898,9017,5693,6418,1908,1884,1356,1492
48,27,14,13476,6150,7326,4768,5439,1129,1318,930,1024
48,27,15,10971,5065,5906,4132,4597,727,869,656,747
48,27,16,7143,3219,3924,2723,3188,377,537,378,460
48,27,17,4443,1897,2546,1626,2135,221,285,212,284
48,27,18,4501,1733,2768,1519,2384,166,274,215,264
48,29,0,2003554,989790,1013764,855670,875665,96958,96686,596614,619174
48,29,1,138705,70672,68033,61406,58898,7964,7761,47486,45786
48,29,2,141277,72172,69105,62746,59874,8182,7726,48597,46643
48,29,3,142589,72648,69941,63062,60166,7919,7816,50683,48319
48,29,4,143049,73268,69781,63274,60530,7782,7262,48539,48228
48,29,5,145321,74886,70435,64278,60514,7997,7350,47338,46732
48,29,6,163420,84149,79271,71075,66927,9085,8582,50727,48857
48,29,7,157242,80483,76759,68393,65019,8075,7654,48420,46615
